flock_id,pen_id,day,breed,phase,season,health_status,flock_size,temperature_c,humidity_pct,feed_intake_g,water_intake_ml,cumulative_feed_g,body_weight_g,fcr,problem_type,mortality_risk
36,Pen_E,28,Nigerian Local,Grower,Early Rainy,Recovering,904,29.9,77.0,60.1,136.83,1020.41,1289.82,1.2,None,0
36,Pen_E,29,Nigerian Local,Finisher,Early Rainy,Healthy,904,30.9,82.1,96.05,223.71,1116.47,1421.11,1.2,None,0
36,Pen_E,30,Nigerian Local,Finisher,Early Rainy,Healthy,904,28.1,80.9,98.16,221.37,1214.63,1422.49,1.2,None,0
36,Pen_E,31,Nigerian Local,Finisher,Early Rainy,Healthy,904,31.0,76.1,102.46,240.11,1317.08,1512.87,1.2,None,0
36,Pen_E,32,Nigerian Local,Finisher,Early Rainy,Mild Stress,904,31.3,87.2,88.95,216.93,1406.03,1513.57,1.2,None,0
36,Pen_E,33,Nigerian Local,Finisher,Early Rainy,Healthy,904,31.1,81.9,99.47,237.07,1505.5,1589.51,1.2,None,0
36,Pen_E,34,Nigerian Local,Finisher,Early Rainy,Healthy,904,31.0,83.6,97.97,234.82,1603.47,1682.34,1.2,None,0
36,Pen_E,35,Nigerian Local,Finisher,Early Rainy,Post-Vaccination,904,31.5,75.0,86.77,206.31,1690.24,1682.34,1.2,None,0
36,Pen_E,36,Nigerian Local,Finisher,Early Rainy,Healthy,904,33.7,80.7,120.8,307.61,1811.03,1682.34,1.2,None,0
36,Pen_E,37,Nigerian Local,Finisher,Early Rainy,Recovering,904,31.0,90.0,88.97,214.66,1900.0,1682.34,1.2,None,0
36,Pen_E,38,Nigerian Local,Finisher,Early Rainy,Recovering,904,30.9,82.3,62.75,137.17,1962.76,1682.34,1.612,Disease symptoms,0
36,Pen_E,39,Nigerian Local,Finisher,Early Rainy,Healthy,904,29.0,83.2,119.83,275.62,2082.59,1772.78,1.2,None,0
36,Pen_E,40,Nigerian Local,Finisher,Early Rainy,Healthy,904,29.6,69.9,118.91,263.93,2201.5,1772.78,1.238,None,0
36,Pen_E,41,Nigerian Local,Finisher,Early Rainy,Healthy,904,28.6,81.0,122.55,267.86,2324.05,1925.04,1.24,None,0
36,Pen_E,42,Nigerian Local,Finisher,Early Rainy,Healthy,904,38.2,81.4,92.9,260.16,2416.95,1925.04,1.2,Heat stress,1
37,Pen_F,1,Marshall,Starter,Early Rainy,Healthy,842,30.9,86.5,17.79,40.89,17.79,320.72,1.2,None,0
37,Pen_F,2,Marshall,Starter,Early Rainy,Recovering,842,35.3,76.4,9.52,28.65,27.3,320.72,1.2,None,0
37,Pen_F,3,Marshall,Starter,Early Rainy,Healthy,842,32.9,79.4,12.71,37.37,40.01,389.13,1.2,None,0
37,Pen_F,4,Marshall,Starter,Early Rainy,Healthy,842,31.5,78.8,18.02,48.63,58.03,414.53,1.2,None,0
37,Pen_F,5,Marshall,Starter,Early Rainy,Healthy,842,34.4,85.3,12.68,27.83,70.71,463.3,1.2,None,0
37,Pen_F,6,Marshall,Starter,Early Rainy,Healthy,842,32.2,72.8,16.46,35.4,87.17,501.36,1.2,None,0
37,Pen_F,7,Marshall,Starter,Early Rainy,Mild Stress,842,30.7,89.6,6.46,20.0,93.63,501.36,1.873,Low appetite,1
37,Pen_F,8,Marshall,Starter,Early Rainy,Healthy,842,36.4,77.4,31.12,80.95,124.75,549.95,1.2,None,0
37,Pen_F,9,Marshall,Starter,Early Rainy,Healthy,842,37.8,83.0,26.73,72.79,151.49,592.46,1.2,Heat stress,0
37,Pen_F,10,Marshall,Starter,Early Rainy,Healthy,842,38.4,78.1,26.24,72.39,177.73,664.97,1.2,Heat stress,0
37,Pen_F,11,Marshall,Starter,Early Rainy,Healthy,842,34.2,83.7,30.69,81.04,208.42,726.07,1.2,None,0
37,Pen_F,12,Marshall,Starter,Early Rainy,Healthy,842,33.2,85.6,34.29,86.03,242.71,828.01,1.2,None,0
37,Pen_F,13,Marshall,Starter,Early Rainy,Healthy,842,33.9,72.4,34.13,86.77,276.84,851.5,1.2,None,0
37,Pen_F,14,Marshall,Starter,Early Rainy,Mild Stress,842,32.7,75.3,17.19,42.68,294.03,851.5,2.281,Low appetite,0
37,Pen_F,15,Marshall,Grower,Early Rainy,Recovering,842,31.7,80.8,23.95,58.66,317.98,851.5,1.2,High deaths,1
37,Pen_F,16,Marshall,Grower,Early Rainy,Healthy,842,32.9,79.2,63.29,161.97,381.26,1050.72,1.2,None,0
37,Pen_F,17,Marshall,Grower,Early Rainy,Mild Stress,842,33.0,75.4,60.84,156.69,442.1,1050.72,1.2,None,0
37,Pen_F,18,Marshall,Grower,Early Rainy,Healthy,842,32.1,76.4,64.81,156.67,506.92,1185.16,1.2,None,0
37,Pen_F,19,Marshall,Grower,Early Rainy,Healthy,842,34.5,69.4,56.74,151.06,563.65,1245.54,1.2,None,0
37,Pen_F,20,Marshall,Grower,Early Rainy,Healthy,842,34.3,85.3,53.58,143.74,617.23,1255.07,1.2,None,0
37,Pen_F,21,Marshall,Grower,Early Rainy,Post-Vaccination,842,31.2,86.6,40.85,90.64,658.08,1257.5,1.2,Vaccination stress,0
37,Pen_F,22,Marshall,Grower,Early Rainy,Recovering,842,34.7,87.0,62.52,168.1,720.6,1299.74,1.2,None,1
37,Pen_F,23,Marshall,Grower,Early Rainy,Mild Stress,842,34.5,89.6,70.82,186.16,791.42,1299.74,1.2,Dirty/wet litter,0
37,Pen_F,24,Marshall,Grower,Early Rainy,Mild Stress,842,37.4,86.9,63.95,176.01,855.37,1447.17,1.2,Dirty/wet litter,1
37,Pen_F,25,Marshall,Grower,Early Rainy,Healthy,842,32.7,84.9,91.79,223.45,947.16,1663.35,1.2,None,0
37,Pen_F,26,Marshall,Grower,Early Rainy,Healthy,842,32.1,80.7,89.85,209.9,1037.02,1769.04,1.2,None,0
37,Pen_F,27,Marshall,Grower,Early Rainy,Healthy,842,34.5,84.3,82.66,211.18,1119.67,1769.04,1.2,None,0
37,Pen_F,28,Marshall,Grower,Early Rainy,Healthy,842,37.3,75.2,70.25,191.43,1189.93,1856.53,1.2,Heat stress,0
37,Pen_F,29,Marshall,Finisher,Early Rainy,Healthy,842,32.5,76.8,117.42,286.21,1307.35,1856.53,1.2,None,0
37,Pen_F,30,Marshall,Finisher,Early Rainy,Mild Stress,842,34.1,95.6,91.09,224.95,1398.44,1856.53,1.2,Poor ventilation,0
37,Pen_F,31,Marshall,Finisher,Early Rainy,Healthy,842,35.0,83.0,100.28,265.05,1498.72,2073.93,1.2,None,0
37,Pen_F,32,Marshall,Finisher,Early Rainy,Healthy,842,33.1,76.7,117.43,289.5,1616.16,2104.46,1.2,None,0
37,Pen_F,33,Marshall,Finisher,Early Rainy,Post-Vaccination,842,32.7,73.2,101.94,242.73,1718.09,2104.46,1.2,None,0
37,Pen_F,34,Marshall,Finisher,Early Rainy,Post-Vaccination,842,32.9,86.6,94.62,230.86,1812.72,2104.46,1.2,None,0
37,Pen_F,35,Marshall,Finisher,Early Rainy,Mild Stress,842,35.0,81.5,93.87,238.79,1906.59,2119.93,1.2,None,0
37,Pen_F,36,Marshall,Finisher,Early Rainy,Mild Stress,842,38.3,92.9,91.67,249.24,1998.26,2119.93,1.2,Dirty/wet litter,0
37,Pen_F,37,Marshall,Finisher,Early Rainy,Recovering,842,34.6,83.2,63.59,166.09,2061.85,2119.93,2.105,Mouldy feed,0
37,Pen_F,38,Marshall,Finisher,Early Rainy,Healthy,842,34.0,82.0,141.61,359.81,2203.46,2291.23,1.2,None,0
37,Pen_F,39,Marshall,Finisher,Early Rainy,Healthy,842,37.3,80.3,111.46,309.17,2314.92,2421.58,1.2,None,0
37,Pen_F,40,Marshall,Finisher,Early Rainy,Healthy,842,38.5,72.8,112.51,311.34,2427.43,2421.58,1.2,Heat stress,0
37,Pen_F,41,Marshall,Finisher,Early Rainy,Mild Stress,842,33.3,79.7,125.29,303.9,2552.72,2421.58,1.2,None,0
37,Pen_F,42,Marshall,Finisher,Early Rainy,Healthy,842,28.7,79.4,143.85,321.76,2696.57,2421.58,1.21,None,0
38,Pen_G,1,Nigerian Local,Starter,Early Rainy,Healthy,584,34.3,79.9,11.91,40.64,11.91,223.18,1.2,None,0
38,Pen_G,2,Nigerian Local,Starter,Early Rainy,Healthy,584,32.2,81.6,11.81,33.64,23.72,259.13,1.2,None,0
38,Pen_G,3,Nigerian Local,Starter,Early Rainy,Mild Stress,584,32.5,91.5,11.27,34.63,34.99,266.15,1.2,None,0
38,Pen_G,4,Nigerian Local,Starter,Early Rainy,Healthy,584,30.5,79.7,13.24,26.68,48.23,304.08,1.2,None,0
38,Pen_G,5,Nigerian Local,Starter,Early Rainy,Mild Stress,584,33.8,86.3,12.01,33.37,60.24,333.08,1.2,None,0
38,Pen_G,6,Nigerian Local,Starter,Early Rainy,Recovering,584,34.7,79.3,6.57,20.0,66.81,333.08,1.2,High deaths,0
38,Pen_G,7,Nigerian Local,Starter,Early Rainy,Healthy,584,33.4,77.2,8.15,22.63,74.96,398.06,1.2,None,0
38,Pen_G,8,Nigerian Local,Starter,Early Rainy,Mild Stress,584,29.5,75.9,23.92,60.82,98.87,398.06,1.2,None,0
38,Pen_G,9,Nigerian Local,Starter,Early Rainy,Healthy,584,32.8,80.3,30.94,78.87,129.82,450.77,1.2,None,0
38,Pen_G,10,Nigerian Local,Starter,Early Rainy,Healthy,584,33.3,77.9,28.79,71.95,158.61,498.07,1.2,None,0
38,Pen_G,11,Nigerian Local,Starter,Early Rainy,Recovering,584,33.0,83.9,18.76,50.2,177.37,498.07,1.2,None,0
38,Pen_G,12,Nigerian Local,Starter,Early Rainy,Healthy,584,33.7,76.7,25.57,62.11,202.93,598.04,1.2,None,0
38,Pen_G,13,Nigerian Local,Starter,Early Rainy,Mild Stress,584,33.2,84.2,12.35,27.78,215.28,598.04,2.142,Low appetite,0
38,Pen_G,14,Nigerian Local,Starter,Early Rainy,Healthy,584,34.6,79.3,24.72,63.59,240.0,693.58,1.2,None,0
38,Pen_G,15,Nigerian Local,Grower,Early Rainy,Healthy,584,33.8,83.2,52.39,132.85,292.39,693.78,1.2,None,0
38,Pen_G,16,Nigerian Local,Grower,Early Rainy,Healthy,584,41.1,82.1,38.43,119.77,330.82,757.58,1.2,Heat stress,0
38,Pen_G,17,Nigerian Local,Grower,Early Rainy,Recovering,584,32.7,84.9,27.38,69.9,358.2,757.58,1.892,Disease symptoms,1
38,Pen_G,18,Nigerian Local,Grower,Early Rainy,Healthy,584,29.7,76.6,54.22,118.61,412.42,859.59,1.2,None,0
38,Pen_G,19,Nigerian Local,Grower,Early Rainy,Healthy,584,31.2,84.2,54.48,136.84,466.9,916.65,1.2,None,0
38,Pen_G,20,Nigerian Local,Grower,Early Rainy,Healthy,584,34.3,88.9,43.92,115.62,510.82,1015.74,1.2,Very high humidity,1
38,Pen_G,21,Nigerian Local,Grower,Early Rainy,Healthy,584,33.9,71.4,50.68,125.28,561.5,1083.52,1.2,None,0
38,Pen_G,22,Nigerian Local,Grower,Early Rainy,Post-Vaccination,584,32.2,78.8,47.34,119.14,608.84,1083.52,1.2,Vaccination stress,0
38,Pen_G,23,Nigerian Local,Grower,Early Rainy,Healthy,584,32.4,70.5,76.92,194.94,685.75,1152.23,1.2,None,0
38,Pen_G,24,Nigerian Local,Grower,Early Rainy,Recovering,584,35.2,93.0,27.01,72.8,712.77,1152.23,2.103,Mouldy feed,0
38,Pen_G,25,Nigerian Local,Grower,Early Rainy,Healthy,584,31.6,80.8,77.63,190.3,790.39,1227.23,1.2,None,0
38,Pen_G,26,Nigerian Local,Grower,Early Rainy,Mild Stress,584,33.6,73.6,72.41,182.06,862.8,1227.23,1.2,None,0
38,Pen_G,27,Nigerian Local,Grower,Early Rainy,Recovering,584,34.5,76.3,55.58,137.7,918.38,1227.23,1.2,None,1
38,Pen_G,28,Nigerian Local,Grower,Early Rainy,Healthy,584,35.0,86.6,67.05,168.07,985.43,1336.89,1.2,None,0
38,Pen_G,29,Nigerian Local,Finisher,Early Rainy,Healthy,584,33.0,74.4,99.98,252.13,1085.41,1460.26,1.2,None,0
38,Pen_G,30,Nigerian Local,Finisher,Early Rainy,Mild Stress,584,33.6,94.1,83.25,214.07,1168.66,1460.26,1.2,Poor ventilation,1
38,Pen_G,31,Nigerian Local,Finisher,Early Rainy,Recovering,584,36.3,87.7,29.42,83.51,1198.08,1460.26,2.199,Mouldy feed,0
38,Pen_G,32,Nigerian Local,Finisher,Early Rainy,Healthy,584,32.5,85.4,97.13,238.36,1295.21,1554.62,1.2,None,0
38,Pen_G,33,Nigerian Local,Finisher,Early Rainy,Recovering,584,33.8,91.0,42.66,104.31,1337.87,1554.62,2.237,Mouldy feed,1
38,Pen_G,34,Nigerian Local,Finisher,Early Rainy,Mild Stress,584,33.7,73.8,49.24,120.39,1387.11,1554.62,1.974,Low appetite,0
38,Pen_G,35,Nigerian Local,Finisher,Early Rainy,Mild Stress,584,34.0,77.5,65.95,169.89,1453.06,1554.62,1.74,Very poor weight gain,1
38,Pen_G,36,Nigerian Local,Finisher,Early Rainy,Mild Stress,584,32.4,84.6,104.13,251.36,1557.19,1554.62,1.2,Dirty/wet litter,0
38,Pen_G,37,Nigerian Local,Finisher,Early Rainy,Healthy,584,33.8,80.9,122.39,306.86,1679.58,1699.14,1.2,None,0
38,Pen_G,38,Nigerian Local,Finisher,Early Rainy,Healthy,584,34.0,83.9,117.35,290.66,1796.93,1740.36,1.2,None,0
38,Pen_G,39,Nigerian Local,Finisher,Early Rainy,Healthy,584,31.7,81.2,115.71,275.9,1912.64,1801.26,1.2,None,0
38,Pen_G,40,Nigerian Local,Finisher,Early Rainy,Recovering,584,35.5,91.8,40.46,107.41,1953.1,1801.26,1.665,Mouldy feed,1
38,Pen_G,41,Nigerian Local,Finisher,Early Rainy,Recovering,584,33.7,83.9,51.76,131.81,2004.87,1801.26,1.2,High deaths,1
38,Pen_G,42,Nigerian Local,Finisher,Early Rainy,Healthy,584,37.1,90.1,88.87,242.41,2093.74,1801.26,1.223,None,0
39,Pen_H,1,Noiler,Starter,Early Rainy,Recovering,482,27.8,84.1,6.67,20.0,6.67,159.01,1.647,Disease symptoms,1
39,Pen_H,2,Noiler,Starter,Early Rainy,Healthy,482,30.9,71.0,14.94,34.01,21.61,290.06,1.2,None,0
39,Pen_H,3,Noiler,Starter,Early Rainy,Healthy,482,28.4,81.3,10.67,20.0,32.28,312.81,1.2,None,0
39,Pen_H,4,Noiler,Starter,Early Rainy,Healthy,482,29.6,80.8,13.96,26.74,46.24,360.29,1.2,None,0
39,Pen_H,5,Noiler,Starter,Early Rainy,Healthy,482,25.1,81.6,14.27,26.72,60.51,365.28,1.2,None,0
39,Pen_H,6,Noiler,Starter,Early Rainy,Post-Vaccination,482,27.6,81.3,8.75,20.0,69.27,389.65,1.2,None,0
39,Pen_H,7,Noiler,Starter,Early Rainy,Healthy,482,26.1,82.0,13.33,27.44,82.6,445.01,1.2,None,0
39,Pen_H,8,Noiler,Starter,Early Rainy,Healthy,482,26.9,74.9,31.45,66.84,114.04,496.16,1.2,None,0
39,Pen_H,9,Noiler,Starter,Early Rainy,Post-Vaccination,482,31.0,83.2,28.78,63.59,142.82,496.16,1.2,None,0
39,Pen_H,10,Noiler,Starter,Early Rainy,Post-Vaccination,482,27.4,79.6,20.77,45.73,163.59,544.04,1.2,Vaccination stress,1
39,Pen_H,11,Noiler,Starter,Early Rainy,Healthy,482,27.4,79.4,29.37,68.98,192.96,604.74,1.2,None,0
39,Pen_H,12,Noiler,Starter,Early Rainy,Healthy,482,25.1,75.8,32.22,55.39,225.18,649.02,1.2,None,0
39,Pen_H,13,Noiler,Starter,Early Rainy,Post-Vaccination,482,26.7,83.6,24.12,50.69,249.3,652.76,1.2,None,0
39,Pen_H,14,Noiler,Starter,Early Rainy,Healthy,482,27.1,83.2,27.92,52.08,277.21,747.96,1.2,None,0
39,Pen_H,15,Noiler,Grower,Early Rainy,Post-Vaccination,482,30.2,77.8,50.44,122.35,327.65,770.14,1.2,None,0
39,Pen_H,16,Noiler,Grower,Early Rainy,Healthy,482,28.1,76.5,57.92,126.4,385.57,896.2,1.2,None,0
39,Pen_H,17,Noiler,Grower,Early Rainy,Healthy,482,26.4,84.1,56.4,112.13,441.97,967.73,1.2,None,0
39,Pen_H,18,Noiler,Grower,Early Rainy,Healthy,482,28.6,88.3,57.25,123.22,499.23,967.73,1.2,Very high humidity,0
39,Pen_H,19,Noiler,Grower,Early Rainy,Healthy,482,28.4,81.4,58.66,135.75,557.88,1088.72,1.2,None,0
39,Pen_H,20,Noiler,Grower,Early Rainy,Healthy,482,27.6,79.8,60.47,139.41,618.35,1106.55,1.2,None,0
39,Pen_H,21,Noiler,Grower,Early Rainy,Healthy,482,29.2,75.4,60.99,142.36,679.34,1206.05,1.2,None,0
39,Pen_H,22,Noiler,Grower,Early Rainy,Mild Stress,482,29.1,79.4,77.01,176.64,756.35,1206.05,1.2,None,0
39,Pen_H,23,Noiler,Grower,Early Rainy,Healthy,482,27.7,89.0,84.33,180.07,840.68,1327.2,1.2,None,0
39,Pen_H,24,Noiler,Grower,Early Rainy,Healthy,482,28.9,70.5,82.66,190.28,923.34,1371.3,1.2,None,0
39,Pen_H,25,Noiler,Grower,Early Rainy,Recovering,482,28.5,75.1,69.23,147.83,992.57,1371.3,1.2,None,0
39,Pen_H,26,Noiler,Grower,Early Rainy,Mild Stress,482,38.5,88.4,55.89,155.32,1048.46,1371.3,1.2,Dirty/wet litter,1
39,Pen_H,27,Noiler,Grower,Early Rainy,Recovering,482,33.4,84.3,38.74,89.86,1087.2,1371.3,2.017,Mouldy feed,1
39,Pen_H,28,Noiler,Grower,Early Rainy,Healthy,482,25.4,81.9,83.74,174.16,1170.94,1566.42,1.2,None,0
39,Pen_H,29,Noiler,Finisher,Early Rainy,Healthy,482,28.6,78.3,104.52,227.26,1275.46,1566.42,1.2,None,0
39,Pen_H,30,Noiler,Finisher,Early Rainy,Healthy,482,26.7,93.7,101.72,214.79,1377.18,1660.18,1.2,Very high humidity,0
39,Pen_H,31,Noiler,Finisher,Early Rainy,Recovering,482,30.3,70.3,83.25,182.63,1460.43,1660.18,1.2,None,0
39,Pen_H,32,Noiler,Finisher,Early Rainy,Recovering,482,25.5,74.4,84.82,167.43,1545.24,1660.18,1.2,None,0
39,Pen_H,33,Noiler,Finisher,Early Rainy,Mild Stress,482,37.5,91.6,73.83,211.56,1619.07,1660.18,1.2,Dirty/wet litter,1
39,Pen_H,34,Noiler,Finisher,Early Rainy,Healthy,482,28.7,87.3,104.86,236.07,1723.93,1892.85,1.2,None,0
39,Pen_H,35,Noiler,Finisher,Early Rainy,Healthy,482,27.7,76.8,106.49,231.25,1830.42,1941.88,1.2,None,0
39,Pen_H,36,Noiler,Finisher,Early Rainy,Healthy,482,28.4,73.8,132.49,291.94,1962.91,1941.88,1.2,None,0
39,Pen_H,37,Noiler,Finisher,Early Rainy,Healthy,482,27.7,83.8,128.05,270.1,2090.96,1941.88,1.2,None,0
39,Pen_H,38,Noiler,Finisher,Early Rainy,Mild Stress,482,35.2,83.9,102.56,273.94,2193.52,1941.88,1.21,Poor ventilation,0
39,Pen_H,39,Noiler,Finisher,Early Rainy,Healthy,482,40.5,76.7,102.17,297.13,2295.69,2088.07,1.2,Heat stress,0
39,Pen_H,40,Noiler,Finisher,Early Rainy,Mild Stress,482,30.0,82.2,115.12,262.39,2410.81,2088.07,1.2,None,0
39,Pen_H,41,Noiler,Finisher,Early Rainy,Healthy,482,30.2,77.5,134.08,314.06,2544.89,2088.07,1.23,None,0
39,Pen_H,42,Noiler,Finisher,Early Rainy,Healthy,482,27.6,79.2,130.48,278.34,2675.37,2088.07,1.352,None,0
40,Pen_A,1,Ross 308,Starter,Late Rainy,Healthy,881,27.7,75.6,17.44,46.66,17.44,337.05,1.2,None,0
40,Pen_A,2,Ross 308,Starter,Late Rainy,Healthy,881,24.7,81.1,14.16,25.89,31.6,355.33,1.2,None,0
40,Pen_A,3,Ross 308,Starter,Late Rainy,Healthy,881,26.2,94.4,14.78,26.75,46.37,404.73,1.2,None,0
40,Pen_A,4,Ross 308,Starter,Late Rainy,Healthy,881,28.9,72.0,17.42,44.35,63.79,432.84,1.2,None,0
40,Pen_A,5,Ross 308,Starter,Late Rainy,Recovering,881,35.8,94.4,5.0,20.0,68.79,432.84,1.552,Mouldy feed,1
40,Pen_A,6,Ross 308,Starter,Late Rainy,Recovering,881,29.6,72.9,6.68,20.7,75.47,432.84,1.598,Disease symptoms,1
40,Pen_A,7,Ross 308,Starter,Late Rainy,Post-Vaccination,881,28.3,82.7,8.35,20.0,83.82,496.83,1.2,Vaccination stress,1
40,Pen_A,8,Ross 308,Starter,Late Rainy,Healthy,881,25.1,84.2,36.51,80.73,120.33,572.21,1.2,None,0
40,Pen_A,9,Ross 308,Starter,Late Rainy,Healthy,881,29.0,79.9,31.82,71.16,152.15,584.06,1.2,None,0
40,Pen_A,10,Ross 308,Starter,Late Rainy,Mild Stress,881,27.2,71.3,32.38,65.69,184.53,639.8,1.2,None,0
40,Pen_A,11,Ross 308,Starter,Late Rainy,Healthy,881,27.4,82.7,30.92,52.9,215.45,756.2,1.2,None,0
40,Pen_A,12,Ross 308,Starter,Late Rainy,Recovering,881,25.9,73.9,18.4,38.28,233.85,756.2,1.2,High deaths,1
40,Pen_A,13,Ross 308,Starter,Late Rainy,Mild Stress,881,35.4,85.0,29.29,79.76,263.14,756.2,1.2,Poor ventilation,1
40,Pen_A,14,Ross 308,Starter,Late Rainy,Mild Stress,881,27.3,78.9,33.02,72.82,296.16,877.84,1.2,None,0
40,Pen_A,15,Ross 308,Grower,Late Rainy,Healthy,881,27.4,81.2,68.37,145.95,364.53,1013.27,1.2,None,0
40,Pen_A,16,Ross 308,Grower,Late Rainy,Healthy,881,28.6,74.9,65.63,149.2,430.15,1032.65,1.2,None,0
40,Pen_A,17,Ross 308,Grower,Late Rainy,Healthy,881,29.2,79.2,69.52,152.92,499.67,1117.48,1.2,None,0
40,Pen_A,18,Ross 308,Grower,Late Rainy,Post-Vaccination,881,28.9,77.7,35.57,82.44,535.24,1117.48,1.2,Vaccination stress,0
40,Pen_A,19,Ross 308,Grower,Late Rainy,Recovering,881,28.6,79.8,48.25,107.72,583.49,1164.95,1.2,None,0
40,Pen_A,20,Ross 308,Grower,Late Rainy,Healthy,881,29.4,77.9,63.21,145.66,646.69,1301.12,1.2,None,0
40,Pen_A,21,Ross 308,Grower,Late Rainy,Healthy,881,27.6,83.5,60.75,133.15,707.44,1516.23,1.2,None,0
40,Pen_A,22,Ross 308,Grower,Late Rainy,Healthy,881,27.9,78.3,98.18,214.74,805.63,1538.6,1.2,None,0
40,Pen_A,23,Ross 308,Grower,Late Rainy,Healthy,881,29.7,85.0,89.61,209.71,895.24,1538.6,1.2,None,0
40,Pen_A,24,Ross 308,Grower,Late Rainy,Healthy,881,28.0,91.9,88.99,206.05,984.22,1660.08,1.2,Very high humidity,0
40,Pen_A,25,Ross 308,Grower,Late Rainy,Healthy,881,30.2,81.2,91.91,213.85,1076.13,1754.32,1.2,None,0
40,Pen_A,26,Ross 308,Grower,Late Rainy,Mild Stress,881,29.2,76.7,45.56,97.78,1121.69,1754.32,2.286,Low appetite,1
40,Pen_A,27,Ross 308,Grower,Late Rainy,Mild Stress,881,26.9,76.7,45.73,97.0,1167.42,1754.32,1.995,Low appetite,0
40,Pen_A,28,Ross 308,Grower,Late Rainy,Mild Stress,881,37.2,92.3,65.2,178.33,1232.62,1754.32,1.2,Poor ventilation,0
40,Pen_A,29,Ross 308,Finisher,Late Rainy,Healthy,881,25.9,81.5,112.5,231.26,1345.12,1871.41,1.2,None,0
40,Pen_A,30,Ross 308,Finisher,Late Rainy,Healthy,881,29.2,81.6,125.18,277.11,1470.3,2028.66,1.2,None,0
40,Pen_A,31,Ross 308,Finisher,Late Rainy,Mild Stress,881,26.0,81.9,55.72,116.71,1526.01,2028.66,1.866,Low appetite,0
40,Pen_A,32,Ross 308,Finisher,Late Rainy,Healthy,881,28.3,78.6,122.51,265.56,1648.52,2134.4,1.2,None,0
40,Pen_A,33,Ross 308,Finisher,Late Rainy,Healthy,881,28.4,83.0,119.59,261.82,1768.11,2210.42,1.2,None,0
40,Pen_A,34,Ross 308,Finisher,Late Rainy,Post-Vaccination,881,28.4,79.0,65.55,138.44,1833.66,2210.42,1.2,Vaccination stress,0
40,Pen_A,35,Ross 308,Finisher,Late Rainy,Healthy,881,27.1,83.8,115.08,246.87,1948.73,2210.42,1.2,None,0
40,Pen_A,36,Ross 308,Finisher,Late Rainy,Healthy,881,27.4,74.3,148.4,321.38,2097.13,2210.42,1.2,None,0
40,Pen_A,37,Ross 308,Finisher,Late Rainy,Post-Vaccination,881,29.6,74.2,78.63,184.08,2175.76,2210.42,1.2,Vaccination stress,1
40,Pen_A,38,Ross 308,Finisher,Late Rainy,Healthy,881,27.5,80.0,145.85,309.0,2321.6,2360.48,1.2,None,0
40,Pen_A,39,Ross 308,Finisher,Late Rainy,Recovering,881,38.3,92.4,48.97,133.92,2370.57,2360.48,2.03,Mouldy feed,1
40,Pen_A,40,Ross 308,Finisher,Late Rainy,Healthy,881,26.9,78.7,146.02,308.19,2516.59,2463.61,1.2,None,0
40,Pen_A,41,Ross 308,Finisher,Late Rainy,Healthy,881,31.1,76.3,146.59,342.4,2663.18,2463.61,1.2,None,0
40,Pen_A,42,Ross 308,Finisher,Late Rainy,Recovering,881,38.2,95.2,50.33,151.82,2713.51,2463.61,2.002,Mouldy feed,1
41,Pen_B,1,Cobb 500,Starter,Early Rainy,Mild Stress,612,34.6,79.6,15.92,48.43,15.92,312.61,1.2,None,0
41,Pen_B,2,Cobb 500,Starter,Early Rainy,Healthy,612,33.1,76.8,19.66,44.25,35.58,385.15,1.2,None,0
41,Pen_B,3,Cobb 500,Starter,Early Rainy,Post-Vaccination,612,33.0,79.4,7.52,20.0,43.1,385.15,1.2,Vaccination stress,0
41,Pen_B,4,Cobb 500,Starter,Early Rainy,Healthy,612,32.7,82.3,17.31,43.49,60.42,457.97,1.2,None,0
41,Pen_B,5,Cobb 500,Starter,Early Rainy,Healthy,612,31.4,83.8,19.58,41.49,80.0,481.14,1.2,None,0
41,Pen_B,6,Cobb 500,Starter,Early Rainy,Healthy,612,35.1,83.4,12.62,39.71,92.61,512.35,1.2,None,0
41,Pen_B,7,Cobb 500,Starter,Early Rainy,Healthy,612,32.9,74.8,13.59,36.21,106.2,575.84,1.2,None,0
41,Pen_B,8,Cobb 500,Starter,Early Rainy,Healthy,612,31.1,79.9,37.11,93.89,143.31,575.84,1.2,None,0
41,Pen_B,9,Cobb 500,Starter,Early Rainy,Healthy,612,33.7,86.9,34.58,86.98,177.9,638.51,1.2,None,0
41,Pen_B,10,Cobb 500,Starter,Early Rainy,Recovering,612,34.1,78.4,12.13,28.75,190.03,638.51,1.2,High deaths,1
41,Pen_B,11,Cobb 500,Starter,Early Rainy,Mild Stress,612,37.3,90.7,21.28,58.39,211.31,638.51,1.2,Dirty/wet litter,0
41,Pen_B,12,Cobb 500,Starter,Early Rainy,Healthy,612,34.2,83.1,28.97,80.72,240.29,807.39,1.2,None,0
41,Pen_B,13,Cobb 500,Starter,Early Rainy,Healthy,612,34.5,77.0,30.87,84.31,271.16,925.33,1.2,None,0
41,Pen_B,14,Cobb 500,Starter,Early Rainy,Mild Stress,612,33.9,93.7,30.85,73.56,302.01,941.32,1.2,None,0
41,Pen_B,15,Cobb 500,Grower,Early Rainy,Mild Stress,612,32.1,71.5,59.75,138.68,361.77,966.14,1.2,None,0
41,Pen_B,16,Cobb 500,Grower,Early Rainy,Mild Stress,612,36.8,92.7,50.67,143.69,412.44,966.14,1.2,Poor ventilation,1
